Sample Number,Variety,endo,Source notes,year,location,Extra Notes
14A0228,Wuh09191i,sh2i,((Fa56Ash2-i/+xCt1401)(@-5)i/isu/su?)x(?))@@@@,2014,New York,
14A0243,Wuh08127i,sh2i,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@4,2014,New York,
14A0296,Wuh07182i,sh2i,Ct1403 x (Fa56sh2ixCt1402)]@7,2014,New York,
14A0309,Wuh07481i,sh2i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2014,New York,
14A0314,Wuh07466i,sh2i,Ct1403 x (Fa56sh2ixCt1402)iiSuSu)@5,2014,New York,
14A0322,Wuh09164i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,New York,
14A0349,Wuh07422i,sh2i,Fa56A  sh2-i x GH9073)@9 susu ii,2014,New York,
14A0405,Mo17,field,C.I. 187-2 x C103,2014,New York,
14A0407,OH43,field,W8 x Oh40B,2014,New York,
14A0520,ND1,su1,Found in Diversity Panel. No notes,2014,New York,
14A0564,Wuh09191i,sh2i,((Fa56Ash2-i/+xCt1401)(@-5)i/isu/su?)x(?))@@@@,2014,New York,
14A0594,Wuh07177i,sh2i,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2014,New York,
14A0609,Wuh07422i,sh2i,Fa56A  sh2-i x GH9073)@9 susu ii,2014,New York,
14A0610,Wuh07182i,sh2i,Ct1403 x (Fa56sh2ixCt1402)]@7,2014,New York,
14A0642,Wuh09150i,sh2i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2014,New York,
14A0645,Wuh07186i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu) @6,2014,New York,
14A0654,Wuh07466i,sh2i,Ct1403 x (Fa56sh2ixCt1402)iiSuSu)@5,2014,New York,
14A0669,Wuh09098i,sh2i,(Fa56A-i xCt1401)6@ i/isu/su)x(Ct1411(Crh24/Fa56a-i)]@@Su/- ii))@@,2014,New York,
14A0717,Wuh09164i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,New York,
14A0731,Wuh09097i,sh2i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2014,New York,
14A0732,Wuh09093i,sh2i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2014,New York,
14A0733,Wuh09183i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2014,New York,
14A0826,OH7B,field,(Oh7 x 38-11) x Oh7,2014,New York,
14A0837,Mo17,field,C.I. 187-2 x C103,2014,New York,
14A0878,OH43,field,W8 x Oh40B,2014,New York,
14A0001,C6A,su1,Whipple Yellow ?,2014,New York,
14A0002,W6720-1,su1,"Ia5003, Iochief",2014,New York,
14A0003,C12-1,su1,Found in Diversity Panel. No notes,2014,New York,
14A0005,C22,su1,Tendergold 24 outcross,2014,New York,
14A0007,F7,field,Found in Diversity Panel. No notes,2014,New York,
14A0008,W3647,su1,Bantam Evergreen,2014,New York,
14A0009,Me100,su1,Golden Bantam,2014,New York,
14A0010,C5-NT,su1,Found in Diversity Panel. No notes,2014,New York,
14A0012,IP39,su1,Narrow Kernel P39,2014,New York,
14A0014,W5579,su1,Tendermost,2014,New York,
14A0016,OLCOTT,su1,several varieties found in diversity panel,2014,New York,
14A0018,VIA5492,su1,Found in Diversity Panel. No notes,2014,New York,
14A0019,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0024,C13,su1,Golden Early Market,2014,New York,
14A0025,Me2rt,su1,Me2,2014,New York,
14A0028,Wu04806,su1,not found in compliation or diversity panel,2014,New York,
14A0030,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0031,W6728,su1,"P39, Ia45, Iochief",2014,New York,
14A0032,W5552,su1,"Ia5015, Ia5001, P39",2014,New York,
14A0033,W6366,su1,"Ia5125, Ia453, C5",2014,New York,
14A0038,C4,su1,Golden Bantam,2014,New York,
14A0040,Vineland576,su1,Found in Diversity Panel. No notes,2014,New York,
14A0042,W6462,su1,Tendermost,2014,New York,
14A0045,Me2,su1,Spanish Gold inbred x P39,2014,New York,
14A0046,C18,su1,Found in Diversity Panel. No notes,2014,New York,
14A0047,W6714,su1,"Ia5002, W3742, N.K.11934",2014,New York,
14A0048,W3742,su1,Golden Cross Bantam,2014,New York,
14A0049,C2,su1,Whipple Yellow (Silas Whipple),2014,New York,
14A0053,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0054,Wu04401,su1,not found in compliation or diversity panel,2014,New York,
14A0055,Me1,su1,Golden Bantam x Burbank,2014,New York,
14A0059,C81,su1,P51x C75,2014,New York,
14A0062,IL689a,su1,((T x OB) x op) x IL110g,2014,New York,
14A0063,P51B,su1,Found in Diversity Panel. No notes,2014,New York,
14A0064,C30,su1,P39,2014,New York,
14A0066,Me135,su1,Golden Bantam,2014,New York,
14A0067,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0068,SD909,su1,P39?10?1?1?1?1?1,2014,New York,
14A0069,LUTHER HILL,su1,Found in Diversity Panel. No notes,2014,New York,
14A0070,G8,su1,Carmel Golden,2014,New York,
14A0071,W6786,su1,"W3740, Ia3044",2014,New York,
14A0072,W7151,su1,"C13, 3670, Me2",2014,New York,
14A0074,Me121-wb,su1,Found in Diversity Panel. No notes,2014,New York,
14A0075,34f,su1,Found in Diversity Panel. No notes,2014,New York,
14A0076,C38,su1,Golden Bantam,2014,New York,
14A0079,W5543,su1,"P31, P51",2014,New York,
14A0082,Ia2076,su1,Found in Diversity Panel. No notes,2014,New York,
14A0083,Me244-wb,su1,Found in Diversity Panel. No notes,2014,New York,
14A0084,V781,su1,Found in Diversity Panel. No notes,2014,New York,
14A0085,C3,su1,spanish gold (13 on label),2014,New York,
14A0086,W6757,su1,"Kancross, P39, W3572, W3608",2014,New York,
14A0087,Wu04819,su1,not found in compliation or diversity panel,2014,New York,
14A0088,Me123,su1,Found in Diversity Panel. No notes,2014,New York,
14A0091,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0092,IL21f,su1,Country Gentleman,2014,New York,
14A0097,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0101,C68,su1,C7 outcross,2014,New York,
14A0102,Ia5261,su1,not found in compliation or diversity panel,2014,New York,
14A0105,NJ112,su1,Found in Diversity Panel. No notes,2014,New York,
14A0106,Ia5125,su1,(IP39 x Tendermost) x IP39,2014,New York,
14A0107,IL788a,su1,BES 1948 op,2014,New York,
14A0111,Ia453,su1,((P39 x I45) x I45) x I45,2014,New York,
14A0112,IL453b,su1,Found in Diversity Panel. No notes,2014,New York,
14A0116,Ma32,su1,(P39 x C4)x P39,2014,New York,
14A0120,I817,su1,Found in Diversity Panel. No notes,2014,New York,
14A0123,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0124,IL430a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0126,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0129,Ia4189,su1,Found in Diversity Panel. No notes,2014,New York,
14A0130,SD883,su1,P39 (81M),2014,New York,
14A0132,IL611a,su1,(IL101t x IL112f) x op,2014,New York,
14A0134,P39(New),su1,Purdue Bantam,2014,New York,
14A0135,SD277,su1,Golden Sunshine,2014,New York,
14A0136,P39,su1,Purdue Bantam,2014,New York,
14A0139,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0141,P39a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0144,P35,su1,Found in Diversity Panel. No notes,2014,New York,
14A0145,IL772a,su1,{[(44b X BOV1035) 442a] 459a} 677a ,2014,New York,
14A0147,SD469,su1,Barden's Wonder Bantam,2014,New York,
14A0154,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0159,P39M96,su1,P39 selection (purdue bantam),2014,New York,
14A0160,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0163,S4,su1,Golden Bantam 77x Hayes White?,2014,New York,
14A0164,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0168,Wu00801,su1,not found in compliation or diversity panel,2014,New York,
14A0172,Ma2402,su1,Ma2402-214,2014,New York,
14A0173,C7e,su1,Found in Diversity Panel. No notes,2014,New York,
14A0183,IL779a,su1,white dent x IL677a,2014,New York,
14A0185,B5870,su1,Found in Diversity Panel. No notes,2014,New York,
14A0186,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0187,IaCG4189,su1,Found in Diversity Panel. No notes,2014,New York,
14A0188,IL47A,su1,Country Gentleman,2014,New York,
14A0189,Wu00802,su1,not found in compliation or diversity panel,2014,New York,
14A0190,IL515a,su1,(IL103hx IL86e)x IL103b,2014,New York,
14A0191,IL451b,su1,Found in Diversity Panel. No notes,2014,New York,
14A0192,NJ618,su1,NJ618-407:69M,2014,New York,
14A0193,P39xRp1d,su1,Found in Diversity Panel. No notes,2014,New York,
14A0195,P39Le-253:60,su1,Found in Diversity Panel. No notes,2014,New York,
14A0196,SD829,su1,Burbank Bantam,2014,New York,
14A0197,IL323a,su1,11e x 930,2014,New York,
14A0201,IL773a,su1,Ga-sT35 x IL442a,2014,New York,
14A0204,IL279AxRp1d,su1,Found in Diversity Panel. No notes,2014,New York,
14A0205,IaEV3004,su1,Found in Diversity Panel. No notes,2014,New York,
14A0207,P39,su1,Purdue Bantam,2014,New York,
14A0208,MDM-1,su1,Found in Diversity Panel. No notes,2014,New York,
14A0209,C7,su1,Found in Diversity Panel. No notes,2014,New York,
14A0211,Ma83608,su1,Found in Diversity Panel. No notes,2014,New York,
14A0212,IL104g,su1,White Evergreen x unkown ?,2014,New York,
14A0214,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0216,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0217,IaEV3002,su1,IaEv3002,2014,New York,
14A0218,C90,su1,Found in Diversity Panel. No notes,2014,New York,
14A0219,SD592,su1,Bloomcross P39,2014,New York,
14A0220,C27,su1,Whipple Early Yellow,2014,New York,
14A0222,Ia5125,su1,(IP39 x Tendermost) x IP39,2014,New York,
14A0223,Il101t,su1,Il14 x unknown,2014,New York,
14A0224,SC6069,su1,Found in Diversity Panel. No notes,2014,New York,
14A0225,P39,su1,Purdue Bantam,2014,New York,
14A0227,Ia2256,su1,not found in compliation or diversity panel,2014,New York,
14A0229,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0230,A684su,su1,A684su     (PI 567792),2014,New York,
14A0231,P14,su1,Golden Rod,2014,New York,
14A0233,P39,su1,Purdue Bantam,2014,New York,
14A0234,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0237,IL18b,su1,Country Gentleman,2014,New York,
14A0238,IL713a,su1,(P103Ht1 x T20) x T20(4),2014,New York,
14A0241,IL800a,su1,(Gold cup x Pa405) x ((Gold Cup x Six Shooter white dent)S4 x((IL677a x IL549a)S5 x IL677a)S4),2014,New York,
14A0242,Ia2132,su1,(TSR x I45) x Ia4329,2014,New York,
14A0244,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0248,Ma5125,su1,MA5125 (NON Bu),2014,New York,
14A0249,IL1171,su1,IL1171-Israel-1959,2014,New York,
14A0251,P39Goodman-Buckler,su1,Purdue Bantam,2014,New York,
14A0252,IL615a,su1,Self from Calpack hybrid,2014,New York,
14A0253,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0254,P51xRp1d,su1,Found in Diversity Panel. No notes,2014,New York,
14A0257,M45,su1,Found in Diversity Panel. No notes,2014,New York,
14A0258,IL803a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0259,IL437a,su1,((NS5 x IL104q)xIL104q)x IL104c,2014,New York,
14A0260,83612b,su1,Found in Diversity Panel. No notes,2014,New York,
14A0261,C42,su1,Golden Bantam,2014,New York,
14A0262,P39,su1,Purdue Bantam,2014,New York,
14A0263,Wu99823,su1,not found in compliation or diversity panel,2014,New York,
14A0264,IL31a,su1,Country Gentleman,2014,New York,
14A0266,IL799b,su1,(Gold Cup x Pa405) x 59829,2014,New York,
14A0267,AS11,su1,Listed at As11 in some places and A511 in other. Change all to AS11,2014,New York,
14A0268,2,su1,Found in Diversity Panel. No notes,2014,New York,
14A0270,IL744a,su1,IL459a x IL677a ,2014,New York,
14A0272,C40,su1,957-3 x P51,2014,New York,
14A0273,A10579,su1,Ia453 X Ia5125,2014,New York,
14A0274,P51,su1,Golden Bantam,2014,New York,
14A0275,MDM-9,su1,Found in Diversity Panel. No notes,2014,New York,
14A0278,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0279,C1540,field,C1540 Su,2014,New York,
14A0280,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0281,Ia59,su1,1-56-10-6  Ia59,2014,New York,
14A0282,P39LE-261:61,su1,Found in Diversity Panel. No notes,2014,New York,
14A0283,Ma401,su1,Found in Diversity Panel. No notes,2014,New York,
14A0285,A15,su1,Found in Diversity Panel. No notes,2014,New York,
14A0287,C27red,su1,not found in compliation or diversity panel,2014,New York,
14A0288,ILB5870,su1,Found in Diversity Panel. No notes,2014,New York,
14A0291,C31,su1,Long Island Beauty x P39,2014,New York,
14A0293,SD176,su1,Golden Sunshine,2014,New York,
14A0297,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0298,C1540,su1,Found in Diversity Panel. No notes,2014,New York,
14A0302,SD908,su1,C?98A?284?1?2,2014,New York,
14A0303,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0306,C5,su1,Crosby,2014,New York,
14A0307,471-U6,su1,not found in compliation or diversity panel,2014,New York,
14A0310,C23,su1,Whipple Early Yellow,2014,New York,
14A0311,IL661a,su1,Ia6038 ?,2014,New York,
14A0312,NJ159,su1,Found in Diversity Panel. No notes,2014,New York,
14A0315,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0316,Wu99811,su1,not found in compliation or diversity panel,2014,New York,
14A0317,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0319,IL112t,su1,Country Gentleman inbred 5 x unknown/ Self from A702 (stray yellow kernels on IL11),2014,New York,
14A0326,Ind. 5817,su1,Found in Diversity Panel. No notes,2014,New York,
14A0327,IL543c,su1,((IL104c x IL107a)x IL107a) x IL112a,2014,New York,
14A0331,SD226,su1,Golden Market,2014,New York,
14A0332,IL777a,su1,IL27a x IL677a,2014,New York,
14A0333,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0335,C65,su1,Yellow sugary X C50 (3),2014,New York,
14A0337,IL676a,su1,(IL176a x IL21f)x IL325a,2014,New York,
14A0339,P39M94,su1,Found in Diversity Panel. No notes,2014,New York,
14A0340,S43,su1,Golden Bantam 77x Hayes White?,2014,New York,
14A0341,SC1441,su1,Found in Diversity Panel. No notes,2014,New York,
14A0342,IL797a,su1,B5707 x B6011,2014,New York,
14A0343,IL124a,su1,Cream O'Gold,2014,New York,
14A0347,IL27a,su1,Country Gentleman,2014,New York,
14A0348,IL767b,su1,IL197a X IL677a,2014,New York,
14A0350,IL751a,su1,IL671a x IL677a,2014,New York,
14A0351,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0352,IL804a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0354,IL303b,su1,(IL101t x A930) x 98b,2014,New York,
14A0356,IL692c,su1,Yaxchilan x Northen Belle,2014,New York,
14A0358,IL369b,su1,(IL44b x IL47a)x IL27a ?,2014,New York,
14A0360,Check4,su1,not found in compliation or diversity panel,2014,New York,
14A0361,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0362,A632,field,Found in Diversity Panel. No notes,2014,New York,
14A0363,IL110K,su1,not found in compliation or diversity panel,2014,New York,
14A0365,V775,su1,Found in Diversity Panel. No notes,2014,New York,
14A0366,M5,su1,Found in Diversity Panel. No notes,2014,New York,
14A0367,IL607a,su1,(IL103a x IL110z) x IL103a,2014,New York,
14A0368,IL796a,su1,(IL702a x IL677a)x B6011,2014,New York,
14A0369,304A,su1,Strain 304A-408-68(B),2014,New York,
14A0371,IL366a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0372,IL354a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0373,IL86e,su1,Found in Diversity Panel. No notes,2014,New York,
14A0374,IL775a,su1,IL677a x B5421 (se?),2014,New York,
14A0375,IL368a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0376,IL7,su1,(Wh93017xPopARp1-J+Rp1@@) {6},2014,New York,
14A0378,M822,su1,Found in Diversity Panel. No notes,2014,New York,
14A0379,T62s,su1,Georgia Special,2014,New York,
14A0380,MDM-8,su1,Found in Diversity Panel. No notes,2014,New York,
14A0381,83610b,su1,Found in Diversity Panel. No notes,2014,New York,
14A0382,T32,su1,Strain T33-399-68(B),2014,New York,
14A0383,IL765a,su1,(IL11a x (IL11dx IL677a)),2014,New York,
14A0385,IL328a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0386,IL14C,su1,not found in compliation or diversity panel,2014,New York,
14A0387,ILB6011,su1,Found in Diversity Panel. No notes,2014,New York,
14A0389,T33,su1,Strain T33-399-68(B),2014,New York,
14A0390,T24,su1,Strain T24-395-68(B),2014,New York,
14A0391,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0392,Check4,su1,not found in compliation or diversity panel,2014,New York,
14A0393,IL764b,su1,((Hawaiian sugary x IL110g)x IL677a)x (t55 x IL677a),2014,New York,
14A0395,MDM-12,su1,Found in Diversity Panel. No notes,2014,New York,
14A0396,IL802b,su1,IL802b Ht2,2014,New York,
14A0398,IL699e,su1,(T25 x IL197a) x op,2014,New York,
14A0399,IL14b,su1,Evergreen ?,2014,New York,
14A0400,675A,su1,Strain 675A-415-68(B) closest thing in diversity panel,2014,New York,
14A0401,MDM-2,su1,Found in Diversity Panel. No notes,2014,New York,
14A0402,T625,su1,Found in Diversity Panel. No notes,2014,New York,
14A0403,IL454a,su1,(IL101t x IL92a) x IL98b,2014,New York,
14A0404,IL103a,su1,White Country Gentleman x unkown,2014,New York,
14A0408,IL91j,su1,Found in Diversity Panel. No notes,2014,New York,
14A0409,Check4,su1,not found in compliation or diversity panel,2014,New York,
14A0410,T35,su1,Strain T35-388-68(A),2014,New York,
14A0411,A648,su1,Found in Diversity Panel. No notes,2014,New York,
14A0412,P39,su1,Purdue Bantam,2014,New York,
14A0413,IL778c,su1,IL557a x IL677a,2014,New York,
14A0414,IL465a,su1,(IL85x H63)x IL86e,2014,New York,
14A0415,IL793a,su1,Pa405 x 59170,2014,New York,
14A0417,Jubileeex9017,su1,"Might be hybrid, but was genotyped",2014,New York,hybrid
14A0419,IL794a,su1,(IL676a x IL677a) x (Pa405 x Gold Cup),2014,New York,
14A0420,A7,su1,Found in Diversity Panel. No notes,2014,New York,
14A0421,Check4,su1,not found in compliation or diversity panel,2014,New York,
14A0422,IL798c,su1,Found in Diversity Panel. No notes,2014,New York,
14A0423,MDM-16,su1,Found in Diversity Panel. No notes,2014,New York,
14A0424,T20,su1,Strain T20-2-68(B),2014,New York,
14A0425,MDM-18,su1,Found in Diversity Panel. No notes,2014,New York,
14A0427,SD789,su1,Experimental hybrid 7983,2014,New York,
14A0428,IL125b,su1,(Cuzco x yellow dent)x((11d x Louisiana Sweet Bantam2)xIL125a),2014,New York,
14A0429,IL545,su1,((IL11d x P8)x IL11d)x IL112d,2014,New York,
14A0430,IL442a,su1,((CC5 x IL104q) x 104q) x IL104c,2014,New York,
14A0431,IL395a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0432,MDM-5,su1,Found in Diversity Panel. No notes,2014,New York,
14A0433,IL729a,su1,(IL14 x IL11) x Lehna soft flint,2014,New York,
14A0434,MDM-15,su1,Found in Diversity Panel. No notes,2014,New York,
14A0435,IL557a,su1,IL72a x Tapicorn2,2014,New York,
14A0436,MDM-20,su1,Found in Diversity Panel. No notes,2014,New York,
14A0437,Check3,su1,not found in compliation or diversity panel,2014,New York,
14A0438,IL14H,su1,Evergreen ?,2014,New York,
14A0439,IL393a,su1,Found in Diversity Panel. No notes,2014,New York,
14A0440,B73,field,Iowa Stiff Stalk Synthetic,2014,New York,
14A0441,W5552,su1,"Ia5015, Ia5001, P39",2014,New York,
14A0442,C3,su1,spanish gold (13 on label),2014,New York,
14A0443,Me244-wb,su1,Found in Diversity Panel. No notes,2014,New York,
14A0445,W3742,su1,Golden Cross Bantam,2014,New York,
14A0446,Wu04819,su1,not found in compliation or diversity panel,2014,New York,
14A0447,W6728,su1,"P39, Ia45, Iochief",2014,New York,
14A0448,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0449,C18,su1,Found in Diversity Panel. No notes,2014,New York,
14A0451,Vineland576,su1,Found in Diversity Panel. No notes,2014,New York,
14A0452,W7151,su1,"C13, 3670, Me2",2014,New York,
14A0453,LUTHER HILL,su1,Found in Diversity Panel. No notes,2014,New York,
14A0455,W6714,su1,"Ia5002, W3742, N.K.11934",2014,New York,
14A0456,Wu04806,su1,not found in compliation or diversity panel,2014,New York,
14A0457,IP39,su1,Narrow Kernel P39,2014,New York,
14A0458,C22,su1,Tendergold 24 outcross,2014,New York,
14A0459,SD909,su1,P39?10?1?1?1?1?1,2014,New York,
14A0462,W5579,su1,Tendermost,2014,New York,
14A0463,C5-NT,su1,Found in Diversity Panel. No notes,2014,New York,
14A0464,V781,su1,Found in Diversity Panel. No notes,2014,New York,
14A0465,Me121-wb,su1,Found in Diversity Panel. No notes,2014,New York,
14A0466,Check2,su1,not found in compliation or diversity panel,2014,New York,
14A0467,Ia2076,su1,Found in Diversity Panel. No notes,2014,New York,
14A0470,W6366,su1,"Ia5125, Ia453, C5",2014,New York,
14A0474,W3647,su1,Bantam Evergreen,2014,New York,
14A0475,Me100,su1,Golden Bantam,2014,New York,
14A0476,C12-1,su1,Found in Diversity Panel. No notes,2014,New York,
14A0477,W6757,su1,"Kancross, P39, W3572, W3608",2014,New York,
14A0479,Me2rt,su1,Me2,2014,New York,
14A0480,VIA5492,su1,Found in Diversity Panel. No notes,2014,New York,
14A0481,W6786,su1,"W3740, Ia3044",2014,New York,
14A0482,C6A,su1,Whipple Yellow ?,2014,New York,
14A0484,C38,su1,Golden Bantam,2014,New York,
14A0485,IL689a,su1,((T x OB) x op) x IL110g,2014,New York,
14A0488,Me2,su1,Spanish Gold inbred x P39,2014,New York,
14A0489,C30,su1,P39,2014,New York,
14A0491,OLCOTT,su1,several varieties found in diversity panel,2014,New York,
14A0492,P51B,su1,Found in Diversity Panel. No notes,2014,New York,
14A0494,G8,su1,Carmel Golden,2014,New York,
14A0495,C2,su1,Whipple Yellow (Silas Whipple),2014,New York,
14A0496,W6462,su1,Tendermost,2014,New York,
