"GenoName","Starch.BLUP"
"MDM_8",-1.57175516403328
"MDM_9",3.17657929985441
"Ames22037",2.5341225418624
"Ames22038",5.27672528200194
"Me121_wb",2.29856018712459
"Ames22040",1.68217603359394
"Ames22041",5.05579783385055
"Me2",-0.651771223136788
"Ames22043",4.82307534957293
"Me2rt",2.53214985345839
"PI558532",6.50765249025019
"MR10",9.52431050004216
"MR14",16.307933654042
"ND1",22.8982121139405
"NJ_112",-0.938140723749838
"Ames22045",0.842634322286265
"NJ159",4.02868443281552
"NJ618",1.59475142348696
"NJ7Y",-5.41891024272587
"PI690332",13.2636416152086
"PI690331",10.0789178636498
"OLCOTT",-1.4016601220899
"P14",0.6823907393955
"P35",1.51743582035169
"P39",2.62146541018446
"P39_New",4.64920742628428
"NSL8583",3.13492727670938
"P39b",4.59827728044041
"P39_GoodmanBuckler",-3.30377523072289
"P39Le_253_60",2.29142921648833
"P39LE_261_61",0.477797729788143
"P39M94",6.84170019905794
"Ames22048",7.30972834953578
"P39_x_Rp1d",2.27480727109324
"Ames22049",1.93295783822029
"NSL8582",0.249019375495717
"P51xRp1d",1.29346853219524
"NSL42805",1.15254697738514
"NSL42806",-1.30056922505746
"R851",-1.06655449584038
"R853",-5.07242756113288
"Ames23508",-0.407704281589013
"Ames23510",-5.33637679909394
"SC1441",-1.37415408204649
"SC6069",-0.693709633006333
"SD176",-0.0834949696039178
"SD226",1.50811631625416
"SD245",-1.37624282527752
"SD277",2.46983136672806
"SD42",3.12336383926363
"SD469",1.80228034126108
"SD592",1.85649809334099
"SD789",2.53848231689625
"SD829",1.19192235337813
"SD883",4.14201621170971
"SD884",-0.382583204538585
"SD908",-2.63911633976831
"SD909",2.73931215482692
"PI358534",3.22927184981167
"PI358536",-5.67269694456264
"PI358537",-2.84286633746184
"PI358538",5.88029747723407
"PI358539",-0.229169556586962
"PI509045",-5.75902539761795
"V775",-8.04704294646168
"V781",11.5576717983316
"VIA5492",-3.39419506798798
"Vineland576",-0.976004708978738
"W1736",-2.55833651320289
"W3647",-1.11841820844773
"Ames22054",1.35367524421085
"Ames22055",2.59791539883106
"Ames22056",1.12829986073529
"Ames22057",-2.15048057274498
"Ames22058",0.468354451816731
"Ames22059",0.479973487384434
"Ames22060",-2.32643588704654
"PI587152",8.57609711238715
"Ames22061",-1.0230229762938
"Ames22062",-0.837003906215667
"W6728",-2.50827891505823
"Ames22065",3.67394858532343
"W6786",0.52172059972754
"Ames22067",-1.26596974575652
"W822GSe",3.93481197968341
"W85",6.05287087276637
"We01407",-7.06537669536745
"We02404",-7.00206380021489
"We02406",-4.27574495169573
"We02412",-5.41960842139864
"We03418a",-8.87672940723832
"We05401",-11.6563125183046
"We05408",-8.73376683598009
"We05410",-7.01501853950045
"We05411",-4.25722235363874
"We06409b",-3.76644115440557
"We06410",-7.54234661069949
"We08408",-0.96742388423009
"We08414a",-4.39623402245603
"We08417a",-3.93726617620402
"We09402",-7.14262860282407
"We09413",-8.40637186976812
"We09425",-2.77305891448317
"We10401",-6.64132345419661
"Wh00033",0.30158890292466
"Wh00050",-0.410137049375878
"Wh00051",2.78525340223278
"Wh00065",-2.10477606893596
"Wh01001",-0.415293538416486
"Wh03031",-1.79430506345687
"Wh04020a",-1.02145413432654
"Wh04036V",1.04651726688449
"Wh05032a",0.710692091854152
"Wh05051",-3.74298100570085
"Wh05066a",-2.13475209647413
"Wh05081a",0.403947075517659
"Wh07013",-3.40929498271376
"Wh07020a",-2.92608316201118
"Wh07051",1.51481653211889
"Wh07061a",0.669376601129301
"Wh07165R",-1.88389247511399
"Wh07166R",0.734499909535042
"Wh08022",-0.272094938432875
"Wh08042",-1.55456875642725
"Wh08091",0.0574056383401204
"Wh08092",-2.14329081667228
"Wh08115b",-2.37607283147261
"Wh09009",1.51976730887885
"Wh09033",-0.789171545793217
"Wh09061",-0.569251837571094
"Wh09068",0.827305212073518
"Wh09075",-0.210062474979419
"Wh09083",0.251611272310786
"Wh09087",0.260033594684275
"Wh09117R",-3.50680733334923
"Wh09126R",1.23387494411263
"Wh09137R",-3.26157646187278
"Wh09141R",0.859387756130195
"Wh10006R",3.24734597363191
"Wh10034R",-1.40943845751801
"Wh10035R",-0.0979947294894885
"Wh10046R",-3.88519183129886
"Wh10049R",-3.39254622052663
"Wh10080",2.5023322747536
"Wh10110R",-2.49442825486631
"Wh10113R",-1.29104894204974
"Wh10140R",0.774410844546996
"Wh10163",-1.40003826695228
"Wh10173V",0.480324710643579
"Wh10216V",0.548338781182652
"Wh10231V",1.24918391528725
"Wh10802R",0.110916876717254
"Wh10804R",6.36510790664111
"Wh1095407_2",-2.80667603613475
"Wh92047",0.399236105083345
"Wh92054",1.73957268605918
"Wh9261",1.11321458697332
"Wh93006",-1.90921827037355
"Wh93016",1.69431862083634
"Wh93017",0.725572565201456
"Wh94053",-1.37164801684921
"Wh95016a",0.119032396087124
"Wh96011",-3.11484884626358
"Wh96034",0.399822400330553
"Wh98044",-0.322324570446231
"Wh98063",1.13927139714167
"Wu00801",-0.435278754560605
"Wu00802",-2.34165493274569
"Wu04401",-5.68650002132758
"Wu04806",-4.33478048831621
"Wu04819",-1.83539713063614
"Wu99811",-0.253064088563823
"Wu99823",-4.07168509430062
"Wuh07177i",9.52548266109648
"Wuh07182i",0.0832557960675882
"Wuh07183i",0.808808435295358
"Wuh07186i",5.93717388011926
"Wuh07413i",-2.29179351423522
"Wuh07422i",0.710914062535275
"Wuh07429i",0.462817814628864
"Wuh07466i",3.4506289155301
"Wuh07469i",3.71633320847782
"Wuh07481i",-3.28241215223893
"Wuh08127i",9.15362145251459
"Wuh09093i",-0.291784163795218
"Wuh09097i",1.68919149875679
"Wuh09098i",0.943598221406898
"Wuh09144i",-3.27518785539658
"Wuh09149i",-2.04340884870748
"Wuh09150i",1.80537782225808
"Wuh09153i",0.707135194761336
"Wuh09164i",-1.94405633816506
"Wuh09170i",-1.42991339538328
"Wuh09174i",3.35259384646134
"Wuh09183i",3.76537499547671
"Wuh09188i",-5.15840532057849
"Wuh09191i",-1.46276697358967
"Wuh98032",-1.9996699915398
"WVG3",1.0098241930636
