"GenoName","Sucrose"
"We06410",18.2410851
"We06410",7.0333862
"We06410",17.9071922
"We06410",9.9225769
"We06410",8.5482864
"We06410",10.0514297
"We06410",8.4719925
"We06410",3.9749985
"We06410",16.0835749333333
"We06410",18.449028
"We06410",12.4737396
"We06410",4.6763573
"We06410",12.3507252
"We06410",14.7847214
"We06410",14.9868812333333
"We06410",18.0186272
"We06410",10.2371368
"We08408",13.0695477
"We08408",16.0175781
"We08408",7.5719376
"We08408",14.9497986
"We08408",14.8665733
"We08408",19.0641899
"We08408",14.1848755
"We08408",15.5767136
"We08414a",13.5710487
"We08414a",12.0467644
"We08414a",18.4527512
"We08414a",14.35989
"We08414a",12.8939476
"We08414a",3.3418159
"We08414a",12.7672005
"We08414a",13.5201073
"We08414a",13.2370644
"We08414a",8.8515778
"We08417a",8.6629257
"We08417a",10.3767128
"We08417a",9.9814949
"We08417a",2.8353195
"We08417a",12.2324028
"We08417a",14.1369896
"We08417a",7.7307854
"We08417a",6.7504234
"We09402",18.1134796
"We09402",17.9776917
"We09402",17.7625885
"We09402",11.6966095
"We09402",17.8909645
"We09402",20.9569931
"We09402",15.1790695
"We09402",15.1045647
"We09402",2.6676979
"We09402",18.4482155
"We09413",5.9571686
"We09413",5.7866669
"We09413",21.3812866
"We09413",16.4467735
"We09413",15.2526932
"We09413",28.9527283
"We09413",14.2442131
"We09413",18.7616119
"We09413",15.0943604
"We09413",22.2865677
"We09425",10.4282951
"We09425",11.5115318
"We09425",9.1112289
"We09425",16.3045273
"We09425",13.7506447
"We09425",12.8275375
"We09425",12.8688126
"We09425",8.4437523
"We09425",3.2844086
"We09425",11.5558624
"We09425",9.7012215
"We09425",3.2123528
"We09425",6.9769897
"We09425",14.6941872
"We09425",8.449604
"We09425",8.6649246
"We09425",13.0460815
"We09425",9.2756386
"We10401",11.8083382
"We10401",18.0679512
"We10401",11.9906158
"We10401",8.9139023
"We10401",14.4529648
"We10401",11.5208168
"We10401",15.2974854
"We10401",8.7968712
"Wh00033",24.8006878
"Wh00033",19.6545868
"Wh00033",21.6236458
"Wh00033",20.1445541
"Wh00033",18.7553978
"Wh00033",18.3114758
"Wh00033",18.0903339
"Wh00033",17.53882265
"Wh00033",21.957407
"Wh00050",24.6665382
"Wh00050",18.3351021
"Wh00050",19.8122101
"Wh00050",24.1505051
"Wh00051",19.9679337
"Wh00051",22.8770084
"Wh00051",18.7294121
"Wh00051",17.7179794
"Wh00051",26.8766251
"Wh00051",16.8741627
"Wh00051",19.1499672
"Wh00051",18.7878284
"Wh00051",19.1701965
"Wh00065",25.5759506
"Wh00065",21.507843
"Wh00065",19.6852322
"Wh00065",29.4095135
"Wh00065",36.1193008
"Wh00065",19.2083168
"Wh00065",29.1956062
"Wh00065",23.6154938
"Wh00065",28.3040962
"Wh00065",20.0663872
"Wh01001",NA
"Wh01001",18.2341194
"Wh01001",17.2290878
"Wh01001",18.8304005
"Wh01001",24.4832344
"Wh01001",15.6237583
"Wh01001",22.2081299
"Wh03031",23.3539066
"Wh03031",25.9851151
"Wh03031",20.7481041
"Wh03031",18.2684135
"Wh03031",16.11290645
"Wh03031",21.02413465
"Wh03031",22.3354206
"Wh03031",19.3020325
"Wh03031",23.9447441
"Wh04020a",24.2904701
"Wh04020a",25.2306175
"Wh04020a",25.7405682
"Wh04020a",17.3397751
"Wh04020a",22.9937286
"Wh04020a",31.3135872
"Wh04020a",17.1378212
"Wh04036V",20.4986725
"Wh04036V",19.606678
"Wh04036V",20.6068954
"Wh04036V",21.9078884
"Wh05032a",23.7192001
"Wh05032a",22.6438408
"Wh05032a",22.8726883
"Wh05032a",20.9619446
"Wh05032a",23.5832424
"Wh05032a",21.5606689
"Wh05051",19.724823
"Wh05051",20.5921249
"Wh05051",20.1352768
"Wh05051",32.7070541
"Wh05051",23.8325195
"Wh05051",34.5764389
"Wh05051",33.6799011
"Wh05066a",28.8033562
"Wh05066a",23.8562222
"Wh05066a",34.234623
"Wh05066a",23.8247089
"Wh05066a",32.5416679
"Wh05081a",22.1302338
"Wh05081a",22.92345525
"Wh05081a",26.4894085
"Wh05081a",18.1748428
"Wh05081a",28.358139
"Wh05081a",19.7641792
"Wh05081a",20.0665207
"Wh05081a",26.5908356
"Wh07013",32.3207092
"Wh07013",18.6354866
"Wh07013",19.289917
"Wh07013",34.4743271
"Wh07013",23.2240543
"Wh07013",22.8820915
"Wh07013",30.9703674
"Wh07020a",29.9932766
"Wh07020a",25.9453793
"Wh07020a",32.8125496
"Wh07020a",28.1067371
"Wh07020a",16.9023037
"Wh07020a",27.0836678
"Wh07020a",20.6544304
"Wh07020a",22.4054928
"Wh07051",21.6842499
"Wh07051",25.9647045
"Wh07051",23.3240509
"Wh07051",24.3046665
"Wh07061a",20.8803215
"Wh07061a",20.8818665
"Wh07061a",21.5092125
"Wh07061a",NA
"Wh07165R",24.4643383
"Wh07165R",21.2333775
"Wh07165R",34.2011108
"Wh07165R",34.4977646
"Wh07165R",24.4708271
"Wh07165R",19.1985817
"Wh07165R",17.1002007
"Wh07165R",22.7264462
"Wh07165R",18.2881966
"Wh07166R",21.4020615
"Wh07166R",26.7896557
"Wh07166R",28.53652
"Wh07166R",22.2746563
"Wh07166R",28.259161
"Wh08022",20.5865707
"Wh08022",19.4518948
"Wh08022",20.6295586
"Wh08022",29.4466152
"Wh08022",20.097086
"Wh08022",26.6148911
"Wh08022",15.2718477
"Wh08022",17.2230034
"Wh08022",24.2862263
"Wh08022",29.1993332
"Wh08042",19.7694302
"Wh08042",17.8190441
"Wh08042",16.4389572
"Wh08042",20.3448029
"Wh08042",26.4507065
"Wh08042",18.3096924
"Wh08042",21.4330254
"Wh08042",32.1248093
"Wh08091",19.5788307
"Wh08091",24.5009537
"Wh08091",21.36444285
"Wh08092",30.2349644
"Wh08092",30.3634338
"Wh08092",17.7851124
"Wh08092",16.0709934
"Wh08092",30.3668461
"Wh08115b",18.0264702
"Wh08115b",17.3408394
"Wh08115b",19.0030651
"Wh09009",16.8933144
"Wh09009",31.0093994
"Wh09009",23.0534897
"Wh09009",10.2710781
"Wh09009",28.9237728
"Wh09009",21.8519783
"Wh09009",21.8543434
"Wh09033",26.9315872
"Wh09033",21.7892532
"Wh09033",18.53632925
"Wh09033",17.4565277
"Wh09033",30.7216339
"Wh09033",25.4709988
"Wh09033",17.6524448
"Wh09033",20.1490021
"Wh09033",19.3403168
"Wh09061",27.9419575
"Wh09061",17.6487617
"Wh09061",16.8678169
"Wh09061",15.5970221
"Wh09061",21.9974976
"Wh09061",31.24786
"Wh09061",31.8067646
"Wh09061",27.2608261
"Wh09068",27.2131386
"Wh09068",25.1986599
"Wh09068",22.3242531
"Wh09068",27.6522713
"Wh09068",23.4688301
"Wh09068",24.9279556
"Wh09068",30.4280472
"Wh09068",22.4829407
"Wh09075",23.8621635
"Wh09075",27.6398678
"Wh09075",21.6956787
"Wh09075",30.9953842
"Wh09075",19.0685806
"Wh09075",16.453373
"Wh09083",24.4809666
"Wh09083",21.1183472
"Wh09083",15.6653624
"Wh09087",20.381321
"Wh09087",19.081953
"Wh09087",19.0532455
"Wh09117R",15.898509
"Wh09117R",20.1866722
"Wh09117R",23.4074478
"Wh09117R",18.0034447
"Wh09126R",23.7438431
"Wh09126R",17.9899254
"Wh09126R",18.2972012
"Wh09126R",17.2268734
"Wh09126R",25.1686401
"Wh09126R",28.8480358
"Wh09126R",18.8091507
"Wh09137R",19.4805794
"Wh09137R",28.6115227
"Wh09137R",20.6955719
"Wh09137R",29.8182621
"Wh09137R",25.2769012
"Wh09137R",18.8355751
"Wh09137R",20.9594498
"Wh09141R",23.1128101
"Wh09141R",19.2906494
"Wh09141R",19.4761772
"Wh10006R",20.5786438
"Wh10006R",18.3856697
"Wh10006R",18.5807095
"Wh10006R",17.5244865
"Wh10006R",17.9000969
"Wh10034R",19.9612274
"Wh10034R",16.0966969
"Wh10034R",20.4458504
"Wh10034R",20.399559
"Wh10035R",15.9956198
"Wh10035R",18.4139519
"Wh10035R",23.2733326
"Wh10035R",18.7400436
"Wh10046R",21.9707928
"Wh10046R",21.3838005
"Wh10046R",23.6111832
"Wh10046R",27.1576271
"Wh10049R",33.6076355
"Wh10049R",21.3533573
"Wh10049R",19.306942
"Wh10049R",27.2454472
"Wh10049R",20.776228
"Wh10049R",17.612133
"Wh10080",22.5114384
"Wh10080",30.59172345
"Wh10080",30.1945877
"Wh10080",23.8459206
"Wh10080",19.0066109
"Wh10080",29.3477764
"Wh10080",19.3813133
"Wh10110R",28.0698376
"Wh10110R",25.8753147
"Wh10110R",25.8099709
"Wh10110R",28.1922817
"Wh10110R",18.4758072
"Wh10110R",20.7567444
"Wh10110R",18.662117
"Wh10113R",26.1645641
"Wh10113R",26.0537357
"Wh10113R",28.1336231
"Wh10113R",23.653265
"Wh10113R",34.0511322
"Wh10113R",21.446434
"Wh10113R",34.1200676
"Wh10113R",31.227787
"Wh10140R",22.4450893
"Wh10140R",22.7346859
"Wh10140R",18.1889305
"Wh10140R",20.5701504
"Wh10140R",20.188303
"Wh10140R",28.1003456
"Wh10163",21.5384197
"Wh10163",18.8038998
"Wh10163",17.9696579
"Wh10173V",22.0108223
"Wh10173V",18.3103504
"Wh10173V",17.1714211
"Wh10173V",19.8801689
"Wh10173V",28.1765079
"Wh10173V",26.463953
"Wh10173V",20.7685699
"Wh10173V",18.4335632
"Wh10173V",23.6455154
"Wh10216V",19.6779461
"Wh10216V",22.1091232
"Wh10216V",17.0641861
"Wh10216V",24.6777725
"Wh10216V",21.8882179
"Wh10216V",29.3415241
"Wh10216V",29.3288631
"Wh10231V",27.128828
"Wh10231V",22.3911743
"Wh10231V",20.3626003
"Wh10231V",26.8067741
"Wh10231V",19.9123306
"Wh10231V",21.131918
"Wh10802R",17.6314163
"Wh10802R",15.9601536
"Wh10802R",15.8808498
"Wh10802R",15.1488104
"Wh10802R",19.9367657
"Wh10804R",20.3715973
"Wh10804R",16.8429832
"Wh10804R",12.7002716
"Wh10804R",17.0071735
"Wh10804R",12.670887
"Wh10804R",16.2578735
"Wh10804R",16.4115124
"Wh10804R",14.5936852
"Wh1095407_2",19.9375954
"Wh1095407_2",16.8294659
"Wh1095407_2",17.2484608
"Wh1095407_2",NA
"Wh92047",15.2353182
"Wh92047",14.1661987
"Wh92047",14.2632513
"Wh92047",16.7445679
"Wh92047",18.9966469
"Wh92047",15.2989464
"Wh92054",26.9672947
"Wh92054",21.0447273
"Wh92054",15.0608139
"Wh92054",18.3850231
"Wh92054",19.2148361
"Wh92054",25.9575558
"Wh92054",22.0970497
"Wh9261",25.8486977
"Wh9261",18.4298592
"Wh9261",20.0606346
"Wh9261",26.1294403
"Wh9261",15.6825409
"Wh9261",22.4252167
"Wh9261",15.1723719
"Wh9261",16.7265816
"Wh93006",28.9328632
"Wh93006",26.7576351
"Wh93006",17.7676468
"Wh93006",17.5409584
"Wh93016",22.6636353
"Wh93016",18.8725471
"Wh93016",23.1118202
"Wh93016",17.7689686
"Wh93016",20.0217361
"Wh93017",21.9711189
"Wh93017",29.2187386
"Wh93017",18.3773174
"Wh93017",18.1258316
"Wh93017",22.2278976
"Wh93017",30.6988087
"Wh93017",32.6901855
"Wh93017",27.544384
"Wh93017",15.5155563
"Wh94053",18.0938129
"Wh94053",20.3865776
"Wh94053",26.4956169
"Wh94053",17.5975227
"Wh94053",21.8364353
"Wh94053",20.0607376
"Wh94053",21.7048187
"Wh94053",20.6474018
"Wh94053",26.2764339
"Wh95016a",17.6624832
"Wh95016a",27.9743862
"Wh95016a",18.2936172
"Wh95016a",19.4112129
"Wh95016a",18.4202538
"Wh95016a",15.9360561
"Wh95016a",23.3221645
"Wh96011",21.2997017
"Wh96011",19.2257156
"Wh96011",23.4143333
"Wh96011",20.4423656
"Wh96011",21.30196
"Wh96011",NA
"Wh96011",19.5748138
"Wh96034",19.9693375
"Wh96034",18.8040047
"Wh96034",18.478651
"Wh96034",21.4852219
"Wh96034",18.0473003
"Wh98044",18.6262398
"Wh98044",18.9942665
"Wh98044",20.5105095
"Wh98044",21.3433743
"Wh98044",24.6203194
"Wh98044",29.2002182
"Wh98044",30.3059254
"Wh98063",24.185339
"Wh98063",25.7943497
"Wh98063",20.0656624
"Wh98063",21.5273037
"Wh98063",17.1887131
"Wh98063",17.4420834
"Wh98063",27.5174179
"Wh98063",17.0495186
"Wu00801",11.0156174
"Wu00801",8.0290375
"Wu00801",13.0632362
"Wu00801",10.4809647
"Wu00801",9.4501114
"Wu00801",10.722084
"Wu00802",8.1327057
"Wu00802",9.4189186
"Wu00802",9.9435539
"Wu00802",10.9271164
"Wu00802",13.6728363
"Wu04401",14.5769806
"Wu04401",12.4101677
"Wu04401",13.7945404
"Wu04401",19.1592026
"Wu04401",12.8440208
"Wu04806",12.3848763
"Wu04806",14.5038338
"Wu04806",10.4489975
"Wu04806",15.0886803
"Wu04806",15.2810402
"Wu04819",13.5519028
"Wu04819",5.4240494
"Wu04819",6.2274399
"Wu04819",13.952446
"Wu04819",10.55299
"Wu04819",9.4941139
"Wu99811",2.3113365
"Wu99811",6.3126793
"Wu99811",11.1529045
"Wu99811",6.7384338
"Wu99811",3.4423866
"Wu99811",9.7144814
"Wu99811",0
"Wu99823",10.29702
"Wu99823",10.1848335
"Wu99823",15.0202103
"Wu99823",14.2024422
"Wu99823",10.2910783142857
"Wu99823",12.678566
"Wu99823",13.1109467
"Wuh07177i",7.2844219
"Wuh07177i",15.314661
"Wuh07177i",15.2825098
"Wuh07177i",16.6912842
"Wuh07177i",19.08425045
"Wuh07177i",22.8072262
"Wuh07177i",18.501255
"Wuh07182i",27.2109289
"Wuh07182i",23.4770622
"Wuh07183i",20.4685383
"Wuh07183i",20.8514519
"Wuh07183i",23.6200142
"Wuh07183i",22.9241066
"Wuh07183i",9.0809174
"Wuh07183i",8.1662331
"Wuh07183i",27.5383263
"Wuh07186i",9.5466557
"Wuh07186i",13.9071121
"Wuh07186i",17.9313412
"Wuh07186i",20.4180994
"Wuh07413i",26.68761445
"Wuh07413i",20.555851
"Wuh07413i",18.7657928
"Wuh07413i",14.4270983
"Wuh07413i",22.8276615
"Wuh07422i",10.8200607
"Wuh07422i",24.9716663
"Wuh07422i",13.9606819
"Wuh07422i",19.9213638
"Wuh07422i",21.4961071
"Wuh07422i",21.4548054
"Wuh07422i",21.2115097
"Wuh07422i",11.1137657
"Wuh07422i",19.5231857
"Wuh07429i",20.4361877
"Wuh07429i",18.2748756
"Wuh07429i",21.5410805
"Wuh07429i",11.4143467
"Wuh07466i",12.2662926
"Wuh07466i",12.7828999
"Wuh07466i",20.573
"Wuh07466i",25.3516445
"Wuh07466i",26.88048075
"Wuh07469i",19.7671204
"Wuh07469i",9.3885269
"Wuh07481i",23.2534485
"Wuh07481i",25.46571065
"Wuh07481i",16.0895157
"Wuh07481i",13.4711571
"Wuh07481i",20.382618
"Wuh07481i",19.7961884
"Wuh07481i",17.7140732
"Wuh08127i",6.1953869
"Wuh08127i",7.1756496
"Wuh08127i",21.25452995
"Wuh08127i",15.4525881
"Wuh08127i",16.8115616
"Wuh08127i",15.53987125
"Wuh09093i",29.8422384
"Wuh09093i",21.0723095
"Wuh09093i",28.1141872
"Wuh09093i",20.3235455
"Wuh09093i",21.2282276
"Wuh09093i",19.1534576
"Wuh09093i",8.4526863
"Wuh09097i",24.08091355
"Wuh09097i",30.6436882
"Wuh09097i",26.2925529
"Wuh09097i",13.8200674
"Wuh09098i",21.2192078
"Wuh09098i",31.3133745
"Wuh09098i",17.9503136
"Wuh09098i",13.8648243
"Wuh09098i",28.11248585
"Wuh09098i",17.5946693
"Wuh09144i",18.5597553
"Wuh09144i",18.03469655
"Wuh09144i",23.3628616
"Wuh09144i",22.7872162
"Wuh09144i",16.70287895
"Wuh09144i",17.8839054
"Wuh09144i",23.80194855
"Wuh09149i",11.62661645
"Wuh09149i",19.9654541
"Wuh09149i",18.3416748
"Wuh09149i",21.0366669
"Wuh09150i",26.14667415
"Wuh09150i",23.6005821
"Wuh09150i",26.6465962666667
"Wuh09150i",13.0348539
"Wuh09150i",17.6985931
"Wuh09150i",21.2420311
"Wuh09150i",22.7510319
"Wuh09153i",18.9174957
"Wuh09153i",21.498415
"Wuh09153i",18.8814888
"Wuh09153i",9.7571793
"Wuh09164i",17.7193584
"Wuh09164i",34.6679268
"Wuh09164i",23.7904186
"Wuh09164i",10.5336742
"Wuh09164i",33.8754845
"Wuh09164i",22.9744797
"Wuh09164i",18.60921095
"Wuh09164i",30.2451973
"Wuh09170i",18.2217789
"Wuh09170i",17.6721992
"Wuh09170i",23.0030727
"Wuh09170i",23.7688808
"Wuh09170i",11.41018295
"Wuh09174i",20.6036682
"Wuh09174i",18.1659203
"Wuh09174i",20.2513199
"Wuh09174i",10.6467686
"Wuh09174i",19.7381744
"Wuh09174i",10.51277545
"Wuh09174i",17.958559
"Wuh09183i",17.4117699
"Wuh09183i",22.95847325
"Wuh09183i",23.4288063
"Wuh09183i",27.2689705
"Wuh09183i",10.4806957
"Wuh09183i",17.5992241
"Wuh09183i",28.53670695
"Wuh09183i",19.1442413
"Wuh09183i",17.9432392
"Wuh09183i",18.8075142
"Wuh09183i",9.4228706
"Wuh09188i",2.313858
"Wuh09188i",13.4135523
"Wuh09188i",27.5982094
"Wuh09188i",20.0446167
"Wuh09191i",20.3861351
"Wuh09191i",27.4841385
"Wuh09191i",16.3209801
"Wuh09191i",21.9940624
"Wuh09191i",19.6545906
"Wuh09191i",27.27680585
"Wuh09191i",27.56650735
"Wuh98032",18.2157555
"Wuh98032",26.7018929
"Wuh98032",36.7051735
"Wuh98032",33.9593658
"Wuh98032",20.9265175
"Wuh98032",19.187912
"Wuh98032",32.4358559
"Wuh98032",27.2998714
"WVG3",9.3232117
"WVG3",3.9686394
"WVG3",10.8638458
"WVG3",4.1141586
"WVG3",7.3429146
