"GenoName","Starch.BLUP"
"Ames22041",5.19476765080953
"Me2",-0.470381438159461
"Ames22043",4.93293469866017
"Me2rt",2.67369038683656
"PI558532",7.95345373946161
"MR10",9.75199830628831
"MR14",16.618415986903
"ND1",23.0019459350814
"NJ_112",-0.656711470297302
"Ames22045",1.09035142668585
"NJ159",4.28197494851579
"NJ618",1.772452169767
"NJ7Y",-5.29940598514134
"OLCOTT",-1.26515986325997
"P14",0.950615964796289
"P35",1.88004471806918
"P39",2.89468816101877
"P39_New",4.86522100109128
"NSL8583",3.38839793711099
"P39b",4.84720438802309
"P39_GoodmanBuckler",-3.03683024998246
"P39Le_253_60",2.49555584397663
"P39LE_261_61",0.64905850317934
"P39M94",7.13038198734786
"Ames22048",7.54703719092654
"P39_x_Rp1d",2.54265844083018
"Ames22049",2.22878461945788
"NSL8582",0.429395110899718
"P51xRp1d",1.49843650476186
"NSL42805",1.28225071907041
"NSL42806",-1.10545984667917
"R851",-0.858418071832266
"R853",-4.87757668762857
"Ames23508",-0.217490095996763
"Ames23510",-5.05608573505964
"SC1441",-1.12496655392457
"SC6069",-0.359546817430193
"SD176",0.17364530217373
"SD226",1.7387910320752
"SD245",-1.12353893029003
"SD277",2.66002015640983
"SD42",3.23836551133936
"SD469",2.03099680780286
"SD592",2.12638497044765
"SD789",2.75991998871757
"SD829",1.46356760588729
"SD883",4.35877742408279
"SD884",-0.0924150597815612
"SD908",-2.42697816905515
"SD909",2.8842578672292
"PI358534",3.58258982008771
"PI358536",-5.29523896646753
"PI358537",-2.47027807991963
"PI358538",6.20618599966284
"PI358539",0.158337702769739
"PI509045",-5.3642832230326
"V775",-7.78429555620626
"V781",11.5545571128904
"VIA5492",-3.2651531049234
"Vineland576",-0.743119901294928
"W1736",-2.41944394897767
"W3647",-0.996942321254872
"Ames22054",1.34167501840951
"Ames22055",2.73852250047092
"Ames22056",1.29144559985286
"Ames22057",-1.96890907721775
"Ames22058",0.648745737851532
"Ames22059",0.612791224696278
"Ames22060",-2.16667450340678
"Ames22061",-0.727851396516366
"Ames22062",-0.640792678242716
"W6728",-2.30058889675591
"Ames22065",3.84483958521129
"W6786",0.738572385216057
"Ames22067",-1.14114294694079
"W822Gse",-1.92022143504275
"W822GSE",4.0361857739708
"We01407",-6.85459468026219
"We02404",-6.84528121353093
"We02406",-4.02903258034615
"We02412",-5.26098236428345
"We03418a",-8.72288042808713
"We05401",-11.4693610464129
"We05408",-8.61229183707945
"We05410",-6.83728926556074
"We05411",-4.06990693728209
"We06409b",-3.63187548915488
"We06410",-7.36878492092
"We08408",-0.802691847422964
"We08414a",-4.17225786178182
"We08417a",-3.80017535060883
"We09402",-6.98535980950023
"We09413",-8.21589129052367
"We09425",-2.58346520558679
"We10401",-6.43020202449573
"Wh00033",0.490140690414947
"Wh00050",-0.126865102533053
"Wh00051",3.02384304469862
"Wh00065",-1.89381390738406
"Wh01001",-0.0969702150915549
"Wh03031",-1.58006175417035
"Wh04020a",-0.845048923000954
"Wh04036V",1.27842263300963
"Wh05032a",0.78996154171943
"Wh05051",-3.51932475450189
"Wh05066a",-1.93650627161433
"Wh05081a",0.66143370180995
"Wh07013",-3.22014045111442
"Wh07020a",-2.6403647984896
"Wh07051",1.77089722414755
"Wh07061a",0.838192025470479
"Wh07165R",-1.61913075534759
"Wh07166R",0.951871771717816
"Wh08022",-0.101677748869488
"Wh08042",-1.30233350100566
"Wh08091",0.275468083926296
"Wh08092",-2.04944681785343
"Wh08115b",-2.17347927802832
"Wh09009",1.65499130302829
"Wh09033",-0.538652793635234
"Wh09061",-0.384953287442391
"Wh09068",1.00131352065642
"Wh09075",-0.0434879358600632
"Wh09083",0.520595840133969
"Wh09087",0.436013344418882
"Wh09117R",-3.23948684943894
"Wh09126R",1.42025216691797
"Wh09137R",-3.00777410377137
"Wh09141R",1.09177465070898
"Wh10006R",3.64902673765217
"Wh10034R",-1.14272951387253
"Wh10035R",0.0613525406123563
"Wh10046R",-3.51443285723758
"Wh10049R",-3.13703974601133
"Wh10080",2.72758406596043
"Wh10110R",-2.26313839867373
"Wh10113R",-0.990133156450834
"Wh10140R",1.03718484204096
"Wh10163",-1.18171118913576
"Wh10173V",0.745836017207413
"Wh10216V",0.748680313863088
"Wh10231V",1.50893566109243
"Wh10802R",0.394790051708497
"Wh10804R",6.647508960738
"Wh1095407_2",-2.55686126054258
"Wh92047",0.789093988802576
"Wh92054",1.93874651052808
"Wh9261",1.24780826228973
"Wh93006",-1.72894659340651
"Wh93016",2.0398312933874
"Wh93017",0.878743875254339
"Wh94053",-1.17713709097506
"Wh95016a",0.379064204922676
"Wh96011",-2.90439802872649
"Wh96034",0.616653550615619
"Wh98044",-0.142712674624112
"Wh98063",1.38474315168791
"Wu00801",-0.175956995394301
"Wu00802",-2.10545032495719
"Wu04401",-5.44939152743097
"Wu04806",-4.13247257229539
"Wu04819",-1.59498503036124
"Wu99811",0.0480636192327249
"Wu99823",-3.79420006875736
"Wuh07177i",9.7511194623496
"Wuh07182i",0.285890394272371
"Wuh07183i",1.08422480966825
"Wuh07186i",6.19759770825183
"Wuh07413i",-2.03160538674972
"Wuh07422i",0.929546901434682
"Wuh07429i",0.700056207123393
"Wuh07466i",3.68774802517711
"Wuh07469i",3.90080146441244
"Wuh07481i",-2.99922204497298
"Wuh08127i",9.47175611998908
"Wuh09093i",-0.035799282331415
"Wuh09097i",1.909338088103
"Wuh09098i",1.16297893230685
"Wuh09144i",-3.01022556086267
"Wuh09149i",-1.80183716821891
"Wuh09150i",2.03512695704474
"Wuh09153i",0.927431605530669
"Wuh09164i",-1.74520618656893
"Wuh09170i",-1.14216383211945
"Wuh09174i",3.71532455336867
"Wuh09183i",4.01296698734087
"Wuh09188i",-4.80697153031659
"Wuh09191i",-1.19625720584619
"Wuh98032",-1.79670818156832
"WVG3",1.17395052373651
