"GenoName","Starch.BLUP"
"Ames22036",4.25873983735037
"Ma401",-4.32942152851615
"Ma5125",-2.3324060609354
"Ma609",-7.8531440592188
"Ma83608",0.785132504646252
"MDM_1",0.610072948431736
"MDM_12",-2.62237245038325
"MDM_15",2.61763424010409
"MDM_16",3.36755660785504
"MDM_17",6.41844434608416
"MDM_18",6.00738460919748
"MDM_19",0.488710952870162
"MDM_2",-1.30244416949523
"MDM_20",10.08829378945
"MDM_21",-0.236884380569084
"MDM_23",-3.16717448360995
"MDM_5",1.2009115700406
"MDM_6",-0.54999663296965
"MDM_8",-1.38633552988133
"MDM_9",3.21787317955063
"Ames22037",2.62142472742046
"Ames22038",5.34906449126515
"Me121_wb",2.44681428926552
"Ames22040",1.78183272169633
"Ames22041",4.56850598623124
"Me2",-0.432980690734035
