SampleLabel,Inbred,superblock,block,rep,Row,Col,Check,IsFill,IsExperimental,Year,Location,NIRBase,FileSource,,,,,,
31479,Wuh09188i,2,11,1,,,99,1,1,2014,Wisconsin,14W31479,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31480,Check3,2,11,1,12,1,3,1,0,2014,Wisconsin,14W31480,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31480,Check3,2,11,1,,,3,1,0,2014,Wisconsin,14W31480,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31501,I817,2,10,1,13,1,99,1,1,2014,Wisconsin,14W31501,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31501,I817,2,10,1,,,99,1,1,2014,Wisconsin,14W31501,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31502,Wh08115b,2,10,1,13,2,99,1,1,2014,Wisconsin,14W31502,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31502,Wh08115b,2,10,1,,,99,1,1,2014,Wisconsin,14W31502,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31503,A15,2,10,1,13,3,99,1,1,2014,Wisconsin,14W31503,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31503,A15,2,10,1,,,99,1,1,2014,Wisconsin,14W31503,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31504,Check2,2,10,1,13,4,2,1,0,2014,Wisconsin,14W31504,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31504,Check2,2,10,1,,,2,1,0,2014,Wisconsin,14W31504,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31505,Wh10804R,2,10,1,13,5,99,1,1,2014,Wisconsin,14W31505,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31505,Wh10804R,2,10,1,,,99,1,1,2014,Wisconsin,14W31505,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31506,EP82,2,10,1,13,6,99,1,1,2014,Wisconsin,14W31506,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31506,EP82,2,10,1,,,99,1,1,2014,Wisconsin,14W31506,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31507,MDM-1,2,10,1,13,7,99,1,1,2014,Wisconsin,14W31507,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31507,MDM-1,2,10,1,,,99,1,1,2014,Wisconsin,14W31507,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31508,Sugar Buns,2,10,1,13,8,99,0,0,2014,Wisconsin,14W31508,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31508,FILL,2,10,1,,,99,1,1,2014,Wisconsin,14W31508,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31509,Wh04020a,2,10,1,13,9,99,1,1,2014,Wisconsin,14W31509,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31509,Wh04020a,2,10,1,,,99,1,1,2014,Wisconsin,14W31509,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31510,Check3,2,10,1,13,10,3,1,0,2014,Wisconsin,14W31510,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31510,Check3,2,10,1,,,3,1,0,2014,Wisconsin,14W31510,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31511,EP60,2,10,1,13,11,99,1,1,2014,Wisconsin,14W31511,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31511,EP60,2,10,1,,,99,1,1,2014,Wisconsin,14W31511,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31512,SD884,2,16,1,13,12,99,1,1,2014,Wisconsin,14W31512,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31512,SD884,2,16,1,,,99,1,1,2014,Wisconsin,14W31512,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31513,Wh09117R,2,16,1,13,13,99,1,1,2014,Wisconsin,14W31513,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31513,Wh09117R,2,16,1,,,99,1,1,2014,Wisconsin,14W31513,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31514,Ia59,2,16,1,13,14,99,1,1,2014,Wisconsin,14W31514,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31514,Ia59,2,16,1,,,99,1,1,2014,Wisconsin,14W31514,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31515,A684,2,16,1,13,15,99,1,1,2014,Wisconsin,14W31515,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31515,A684,2,16,1,,,99,1,1,2014,Wisconsin,14W31515,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31516,IL11D,2,16,1,13,16,99,1,1,2014,Wisconsin,14W31516,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31516,IL11D,2,16,1,,,99,1,1,2014,Wisconsin,14W31516,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31517,Check3,2,16,1,13,17,3,1,0,2014,Wisconsin,14W31517,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31517,Check3,2,16,1,,,3,1,0,2014,Wisconsin,14W31517,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31518,Check2,2,16,1,13,18,2,1,0,2014,Wisconsin,14W31518,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31518,Check2,2,16,1,,,2,1,0,2014,Wisconsin,14W31518,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31519,SD245,2,16,1,13,19,99,1,1,2014,Wisconsin,14W31519,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31519,SD245,2,16,1,,,99,1,1,2014,Wisconsin,14W31519,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31520,P39,2,16,1,13,20,99,1,1,2014,Wisconsin,14W31520,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31520,P39,2,16,1,,,99,1,1,2014,Wisconsin,14W31520,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31521,IL773a,2,16,1,13,21,99,1,1,2014,Wisconsin,14W31521,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31521,IL773a,2,16,1,,,99,1,1,2014,Wisconsin,14W31521,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31522,P39a,2,16,1,13,22,99,1,1,2014,Wisconsin,14W31522,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31522,P39a,2,16,1,,,99,1,1,2014,Wisconsin,14W31522,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31523,Sugar Buns,,,,13,23,99,0,0,2014,Wisconsin,14W31523,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31524,IL766a,3,48,2,13,24,99,1,1,2014,Wisconsin,14W31524,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31525,tropical ,3,48,2,13,25,99,1,1,2014,Wisconsin,14W31525,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31526,Check3,3,48,2,13,26,3,1,0,2014,Wisconsin,14W31526,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31527,IL778c,3,48,2,13,27,99,1,1,2014,Wisconsin,14W31527,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31528,IL14b,3,48,2,13,28,99,1,1,2014,Wisconsin,14W31528,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31529,B73,3,48,2,13,29,99,1,1,2014,Wisconsin,14W31529,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31530,257A9,3,48,2,13,30,99,1,1,2014,Wisconsin,14W31530,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31531,IL354a,3,48,2,13,31,99,1,1,2014,Wisconsin,14W31531,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31532,A632,3,48,2,13,32,99,1,1,2014,Wisconsin,14W31532,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31533,tropical ,3,48,2,13,33,99,1,1,2014,Wisconsin,14W31533,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31534,M5,3,48,2,13,34,99,1,1,2014,Wisconsin,14W31534,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31535,Sugar Buns,,,,13,35,99,0,0,2014,Wisconsin,14W31535,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31536,Wh10006R,2,34,2,13,36,99,1,1,2014,Wisconsin,14W31536,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31537,Sugar Buns,2,34,2,13,37,99,0,0,2014,Wisconsin,14W31537,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31538,EP84,2,34,2,13,38,99,1,1,2014,Wisconsin,14W31538,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31539,Wh07051,2,34,2,13,39,99,1,1,2014,Wisconsin,14W31539,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31540,Wh94053,2,34,2,13,40,99,1,1,2014,Wisconsin,14W31540,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31541,Wuh09174i,2,34,2,13,41,99,1,1,2014,Wisconsin,14W31541,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31542,Wuh08127i,2,34,2,13,42,99,1,1,2014,Wisconsin,14W31542,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31543,Wuh09149i,2,34,2,13,43,99,1,1,2014,Wisconsin,14W31543,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31544,IL761a,2,34,2,13,44,99,1,1,2014,Wisconsin,14W31544,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31545,Check2,2,34,2,13,45,2,1,0,2014,Wisconsin,14W31545,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31546,Wuh09170i,2,34,2,13,46,99,1,1,2014,Wisconsin,14W31546,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31547,Ia2256,2,42,2,13,47,99,1,1,2014,Wisconsin,14W31547,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31548,NJ116-wa,2,42,2,13,48,99,1,1,2014,Wisconsin,14W31548,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31549,Il677a,2,42,2,13,49,99,1,1,2014,Wisconsin,14W31549,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31550,C90,2,42,2,13,50,99,1,1,2014,Wisconsin,14W31550,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31551,IL676a,2,42,2,13,51,99,1,1,2014,Wisconsin,14W31551,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31552,IL104g,2,42,2,13,52,99,1,1,2014,Wisconsin,14W31552,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31553,IL784a,2,42,2,13,53,99,1,1,2014,Wisconsin,14W31553,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31554,SD884,2,42,2,13,54,99,1,1,2014,Wisconsin,14W31554,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31555,Wuh09144i,2,42,2,13,55,99,1,1,2014,Wisconsin,14W31555,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31556,Check3,2,42,2,13,56,3,1,0,2014,Wisconsin,14W31556,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31557,IL1171,2,42,2,13,57,99,1,1,2014,Wisconsin,14W31557,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31558,Sugar Buns,,,,13,58,99,0,0,2014,Wisconsin,14W31558,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31623,Sugar Buns,,,,14,58,99,0,0,2014,Wisconsin,14W31623,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31624,EP61,2,42,2,14,57,99,1,1,2014,Wisconsin,14W31624,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31625,Il101t,2,42,2,14,56,99,1,1,2014,Wisconsin,14W31625,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31626,DF14,2,42,2,14,55,99,1,1,2014,Wisconsin,14W31626,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31627,P39M96,2,42,2,14,54,99,1,1,2014,Wisconsin,14W31627,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31628,Check2,2,42,2,14,53,2,1,0,2014,Wisconsin,14W31628,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31629,C31,2,42,2,14,52,99,1,1,2014,Wisconsin,14W31629,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31630,Wh93006,2,42,2,14,51,99,1,1,2014,Wisconsin,14W31630,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31631,C68R,2,42,2,14,50,99,1,1,2014,Wisconsin,14W31631,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31632,Wuh07481i,2,42,2,14,49,99,1,1,2014,Wisconsin,14W31632,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31633,IL757b,2,42,2,14,48,99,1,1,2014,Wisconsin,14W31633,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31634,P39,2,42,2,14,47,99,1,1,2014,Wisconsin,14W31634,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31635,SD592,2,34,2,14,46,99,1,1,2014,Wisconsin,14W31635,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31636,Wh07013,2,34,2,14,45,99,1,1,2014,Wisconsin,14W31636,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31637,IL733a,2,34,2,14,44,99,1,1,2014,Wisconsin,14W31637,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31638,Wuh98032,2,34,2,14,43,99,1,1,2014,Wisconsin,14W31638,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31639,Sugar Buns,2,34,2,14,42,99,0,0,2014,Wisconsin,14W31639,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31640,GTS1,2,34,2,14,41,99,1,1,2014,Wisconsin,14W31640,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31641,Wh10034R,2,34,2,14,40,99,1,1,2014,Wisconsin,14W31641,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31642,Check3,2,34,2,14,39,3,1,0,2014,Wisconsin,14W31642,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31643,IL437a,2,34,2,14,38,99,1,1,2014,Wisconsin,14W31643,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31644,IL707a,2,34,2,14,37,99,1,1,2014,Wisconsin,14W31644,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31645,P39Le-253:60,2,34,2,14,36,99,1,1,2014,Wisconsin,14W31645,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31646,Sugar Buns,,,,14,35,99,0,0,2014,Wisconsin,14W31646,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31647,tropical ,3,48,2,14,34,99,1,1,2014,Wisconsin,14W31647,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31648,W64A,3,48,2,14,33,99,1,1,2014,Wisconsin,14W31648,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31649,IL699e,3,48,2,14,32,99,1,1,2014,Wisconsin,14W31649,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31650,IL795a,3,48,2,14,31,99,1,1,2014,Wisconsin,14W31650,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31651,tropical ,3,48,2,14,30,99,1,1,2014,Wisconsin,14W31651,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31652,IL303b,3,48,2,14,29,99,1,1,2014,Wisconsin,14W31652,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31653,MDM-16,3,48,2,14,28,99,1,1,2014,Wisconsin,14W31653,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31654,IL798c,3,48,2,14,27,99,1,1,2014,Wisconsin,14W31654,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31655,Check4,3,48,2,14,26,4,1,0,2014,Wisconsin,14W31655,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31656,MDM-15,3,48,2,14,25,99,1,1,2014,Wisconsin,14W31656,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31657,MR14,3,48,2,14,24,99,1,1,2014,Wisconsin,14W31657,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31658,Sugar Buns,,,,14,23,99,0,0,2014,Wisconsin,14W31658,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31659,Wh07020a,2,16,1,14,22,99,1,1,2014,Wisconsin,14W31659,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31659,Wh07020a,2,16,1,,,99,1,1,2014,Wisconsin,14W31659,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31660,IL707a,2,16,1,14,21,99,1,1,2014,Wisconsin,14W31660,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31660,IL707a,2,16,1,,,99,1,1,2014,Wisconsin,14W31660,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31661,SD277,2,16,1,14,20,99,1,1,2014,Wisconsin,14W31661,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31661,SD277,2,16,1,,,99,1,1,2014,Wisconsin,14W31661,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31662,Wh10035R,2,16,1,14,19,99,1,1,2014,Wisconsin,14W31662,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31662,Wh10035R,2,16,1,,,99,1,1,2014,Wisconsin,14W31662,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31663,Wh92054,2,16,1,14,18,99,1,1,2014,Wisconsin,14W31663,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31663,Wh92054,2,16,1,,,99,1,1,2014,Wisconsin,14W31663,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31664,IL430a,2,16,1,14,17,99,1,1,2014,Wisconsin,14W31664,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31664,IL430a,2,16,1,,,99,1,1,2014,Wisconsin,14W31664,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31665,Ma32,2,16,1,14,16,99,1,1,2014,Wisconsin,14W31665,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31665,Ma32,2,16,1,,,99,1,1,2014,Wisconsin,14W31665,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31666,IaEV191,2,16,1,14,15,99,1,1,2014,Wisconsin,14W31666,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31666,IaEV191,2,16,1,,,99,1,1,2014,Wisconsin,14W31666,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31667,NJ159,2,16,1,14,14,99,1,1,2014,Wisconsin,14W31667,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31667,NJ159,2,16,1,,,99,1,1,2014,Wisconsin,14W31667,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31668,Wuh09097i,2,16,1,14,13,99,1,1,2014,Wisconsin,14W31668,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31668,Wuh09097i,2,16,1,,,99,1,1,2014,Wisconsin,14W31668,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31669,IL784a,2,16,1,14,12,99,1,1,2014,Wisconsin,14W31669,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31669,IL784a,2,16,1,,,99,1,1,2014,Wisconsin,14W31669,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31670,IL678a,2,10,1,14,11,99,1,1,2014,Wisconsin,14W31670,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31670,IL678a,2,10,1,,,99,1,1,2014,Wisconsin,14W31670,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31671,Wh10802R,2,10,1,14,10,99,1,1,2014,Wisconsin,14W31671,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31671,Wh10802R,2,10,1,,,99,1,1,2014,Wisconsin,14W31671,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31672,Ia5125,2,10,1,14,9,99,1,1,2014,Wisconsin,14W31672,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31672,Ia5125,2,10,1,,,99,1,1,2014,Wisconsin,14W31672,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31673,Sugar Buns,2,10,1,14,8,99,0,0,2014,Wisconsin,14W31673,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31673,FILL,2,10,1,,,99,1,1,2014,Wisconsin,14W31673,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31674,P39xRp1d,2,10,1,14,7,99,1,1,2014,Wisconsin,14W31674,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31674,P39xRp1d,2,10,1,,,99,1,1,2014,Wisconsin,14W31674,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31675,Wh07061a,2,10,1,14,6,99,1,1,2014,Wisconsin,14W31675,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31675,Wh07061a,2,10,1,,,99,1,1,2014,Wisconsin,14W31675,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31676,MDM-23,2,10,1,14,5,99,1,1,2014,Wisconsin,14W31676,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31676,MDM-23,2,10,1,,,99,1,1,2014,Wisconsin,14W31676,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31677,NJ112,2,10,1,14,4,99,1,1,2014,Wisconsin,14W31677,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
31677,NJ112,2,10,1,,,99,1,1,2014,Wisconsin,14W31677,2014WIDiversityPanelPltEarHt+wisc_2014rep2+Wi_plot_line_2014_rep1,,,,,,
