"Inbred","Starch.BLUP","Total.Polysaccharides.BLUP","WSP.BLUP","Glucose.BLUP","Fructose.BLUP","Sucrose.BLUP","Total.Sugar.BLUP"
"MDM-5",1.54125953013514,-0.149880008084096,-1.92453326228315,-0.115133421178044,0.184235094737078,-0.457059049951675,-0.0359740000759801
"MDM-6",-1.11904378934964,-0.035916196933399,0.035871192720836,-0.0746276641613324,-0.329418149867708,-3.45408569803905,-3.18935125489542
"MDM-8",-0.846741043594294,-2.80073092983151,-1.56951433698419,0.753352972094063,0.784844838213598,-0.864232463417939,1.03008721264906
"MDM-9",3.69676696522945,2.83594805388605,-1.03426722666758,-1.29602370510099,-0.879336126268257,-3.59245591411653,-6.0122121126219
"Me1",3.41164435238059,1.3388952853021,-1.62559843794037,-0.34436325273504,-0.216822505925992,-1.37955025487543,-0.601603260978691
"Me100",6.67314306713748,4.2461630519371,-2.11563819626748,-0.55980249168945,-0.565643279146009,-2.2583291202771,-3.68023775365431
"Me121-wb",3.39854201466135,-0.306344399214232,-3.13849917710245,-0.908736685499509,0.134879493672769,-3.07897928581048,-3.73404617611802
"Me123",2.82133014556585,-0.592520017992761,-2.94636225180935,0.0821671555111484,0.135996331162638,-1.56507375908368,-0.897840154588887
"Me135",5.75388831860932,4.48170401132972,-1.30730413051264,-0.69134048449398,-0.959444387920196,-3.75897887827426,-4.97911581052979
"Me2",-0.0550800572668208,-1.33596571408202,-1.57021678739505,-0.0794579469285431,0.470055517243648,-0.944532484153362,-0.813487897245981
"Me244-wb",5.7401946040533,2.16139953091162,-2.58135676588822,-0.775089404924014,-0.588341408009466,-2.9329266704755,-3.22005137219818
"Me2rt",3.63967027460527,0.75790560149129,-2.55617039310834,-0.459996812373291,-0.414753863650295,-1.71506159732881,-2.44397201391676
"ND1",25.3368666018453,11.7874108581156,-9.90920432727452,-0.826482367404446,-0.834068940398585,-4.89157642515628,-6.30439789799315
"NJ112",-0.705913678634168,0.400863381334386,1.42448861601869,-0.423756707019784,-0.145503209442268,1.41543571108995,1.30803112241641
"NJ116-wa",0.6306372073053,-1.44094469169488,-1.64247708073118,-0.773466518294918,-0.565044782677875,-1.71932980348168,-2.23594935518036
"NJ159",4.64606957080294,-0.806435381815167,-4.5652904144535,-0.44072797527041,-0.0132560704700071,-1.6159902678081,-1.91019519262397
"NJ618",2.2797338855677,0.880761360346268,-1.59183837635189,0.286031130731199,0.0838668361550893,-1.97844501962963,-0.944858514935064
"NJ7Y",-5.17681261530414,-0.403592200268017,3.42884411927494,-0.0828617149117084,-0.31025120023248,-1.37944460183799,-0.726168032602667
"OLCOTT",-0.752119615428568,2.81686487820805,3.47098674158934,-0.0187574042433045,-0.213700495417606,-0.908991561482193,-1.5557419954796
"P14",0.8530151976792,0.842452697726496,-0.148833454852859,-0.115225348109324,0.361239088571348,2.21181149465168,1.58223874967054
"P35",1.85773894051483,6.31218458884555,3.56474060441967,-0.833199764538818,-1.24607839094198,-3.46286707678778,-5.18529833318068
"P39",3.06989701917061,5.68891560603256,2.09584880280445,-1.17995467889194,-1.20687463188177,-2.72958821993387,-5.54592381230467
"P39(New)",5.40328679013349,6.79387509851706,1.15807925176417,-1.2394100622326,-1.28842792304706,-3.60464699470821,-6.14090852884196
"P39a",3.67152910274968,5.97130530373837,1.17329456882655,-0.87032657514485,-1.01790568034778,-2.80392482094327,-5.05715095447628
"P39b",5.39151242153601,6.30254789643713,0.834231855384351,-1.17417990735815,-1.0927930484008,-2.34422042730088,-5.20661542808449
"P39Goodman-Buckler",-3.08073415881666,2.46570555033626,5.24068623789834,-1.18593973965575,-1.00768100998497,-1.25327498620286,-3.90777174948749
"P39Le-253",4.09658583981693,4.50691466875552,0.740887667370671,-1.36955135708915,-1.46353464333787,-2.68812214677788,-5.50674332382573
"P39Le-253:60",3.90845042924818,5.09624230798997,0.871663715369261,-1.09451543237672,-1.40272430875053,-3.12722332577503,-5.80607071920675
"P39LE-261",1.66997487885949,3.40898565523434,1.44055643062941,-0.675930254806205,-0.826867828284873,-2.6494799648693,-3.85971500015424
"P39LE-261:61",2.36510729550769,4.20600646475946,1.56321643307747,-0.977104950656057,-1.14898341848337,-2.12090142711659,-4.36806788257175
"P39M94",7.63345554020253,5.41511495643598,-2.74872970429215,-0.710585286873609,-0.241815204149132,-2.47697851040183,-3.9920355068066
"P39M96",8.08665638271039,7.92423910354197,-0.305322621558333,-0.940880190758277,-0.868314723879976,-1.98305063045563,-5.11166662023322
"P39xRp1d",2.78177821893235,6.099288592388,3.07741214005466,-1.25350556181893,-1.288704538212,-2.07100638091884,-5.16197897054733
"P51",2.40290537527992,3.79115627377373,1.35490426346163,-0.789158029898782,-0.951456617599717,-1.63158773013308,-4.01676419283827
"P51B",1.0308035793596,2.86996149362425,1.48892257101739,-0.640005769988288,-0.400012391536597,-0.451809365270213,-0.830471586948232
"P51xRp1d",1.8060165970929,3.81331017665154,1.89173430428344,-0.672492088926408,-0.799578156648322,-0.142364366353094,-1.68878105617317
"S4",-0.270165756813719,2.44586317770574,2.50340293492748,-0.068227260329031,-0.165044819542876,-0.644890288691639,-2.06188149500576
"S43",-5.29204493770927,-2.5001934446401,1.95930315420492,-0.270135034310381,-0.455656190231646,0.279970164427579,0.0682088472351905
"SD176",0.0792477661550493,-0.697549644598187,-0.891304095554119,0.358265415104073,0.53217928298508,-0.512674613555624,0.803535954717176
"SD226",1.77649627327476,-2.12792707494379,-4.21163497585898,1.11912346410182,1.41291247765199,1.26520579640067,3.11567538092393
"SD245",-2.04250710929465,-1.49642251281662,0.00397857949070851,-0.0992966766962847,-0.242238544554435,-0.4966010363283,-0.180120089316538
"SD277",2.93770548932835,0.382857477718641,-2.7166529240646,0.0537088231376795,0.227891913600726,-2.16297530496226,-0.467736153307019
"SD42",3.27228808505438,2.55331221587456,0.633847185919029,-0.772805643317259,-1.05697561505561,1.05557540824051,-2.11728252852678
"SD469",2.09826241030624,2.92847684207833,0.535277626082903,-0.494240700912844,-0.791095796268065,-1.77072220488165,-3.25540422495195
"SD592",2.17816030375734,5.39180131365669,2.73966502511648,-0.58959724162043,-0.582165703567524,-2.24387868485694,-3.81731180699579
"SD789",3.71196676051079,4.04545701620275,0.432323958171301,-0.859928201400365,-0.757187279800014,-1.39008468507431,-3.37015224367909
"SD829",1.72817450754009,2.36615912166701,0.135850975942401,-0.0967005332515924,-0.168449556974904,-0.162327037499564,-0.229205278516924
"SD883",4.88196679206976,5.63920767365442,0.566069059254808,-0.792500355314385,-0.861082515421877,-2.65112497430562,-3.89494054347431
"SD884",0.234224460129112,2.68689135075329,1.46873930180151,-0.262815606835986,-0.0174284753904881,-0.475585637115875,-0.793551357005853
"SD908",-2.72461450759174,4.36626306672981,6.76481571629583,-1.30667350765994,-1.58745837478676,-2.17166190141234,-5.88579356066501
"SD909",3.69655112701944,4.57349201482973,0.880754664860385,-0.761215049716169,-1.32008856251448,-4.46404799603591,-6.04939051106204
"Sm* Sm* smooth @@",5.718942634686,3.1545206340898,-2.55567819350074,-0.0141399552046997,-0.0978812965886328,-1.58066316345544,-0.747706567490976
"sm*sm* wrinkled @@",-0.648563458381952,-5.03577540280358,-3.50582229600757,0.958469084857284,0.828988015307008,-0.466810410018042,3.45251879903735
"T20",3.90760961075136,2.91002630916685,-1.12917950417685,-0.431933876914548,-0.512164238939853,-1.51989777728152,-3.02900998413899
"T24",-5.4252696195854,-1.57006527697478,3.58376192492633,0.212603616249308,-0.207261952485513,-0.538201601956087,0.0675822259881949
"T32",-2.359729011446,0.189490919495467,2.56601266619291,-0.263128959195151,-0.392777125776834,0.531594890161395,0.212310506354508
"T33",7.20183315682126,5.99470528636398,-0.625254780967921,-1.0955800660228,-0.930210515287894,-1.99890149854282,-4.73022060856918
"T35",0.524408304512447,1.58384689411829,0.618659379281705,-0.377586586121784,-0.0241054227072371,-0.263805937653211,-0.394679214785366
"T625",-5.50428194862361,-10.0464417613913,-4.92220600089669,2.64672779515949,1.82822780047517,0.644444547632406,6.18183626949132
"T62s",-5.18118998321671,-9.07470204215228,-3.71910584219115,1.52717534400609,0.899796564873216,-1.61087024974338,2.47783740035877
"V781",12.9126965873313,4.44198767436424,-2.67375118034055,-1.18467960431773,-1.08515884970197,-3.19207479627107,-5.8041015658668
"VIA5492",-2.83123743062605,0.985792996768483,3.46543982568423,-0.432275946311882,-0.314388460705682,0.776817829968452,-0.284662755033458
"Vineland576",-0.199779176842217,1.35827770611057,1.97246691960785,-1.0854001150127,-0.941844191488958,-1.22981470522952,-3.47943111657783
"W1736",-1.77225353793828,2.05653301804901,3.74229030415339,-0.925705444178337,-0.936466992149631,2.1295806795185,0.00999535580127851
"W3647",-0.591842775198344,3.84373010807334,3.45232583694272,-0.525585244589644,-0.545893967166928,1.09528057583861,0.0524778555543507
"W3722",2.05812686551268,-2.35892630258385,-2.24850196619872,-0.377957425645428,-0.964773135876455,0.281818910654049,-1.42886718076687
"W3742",3.6768436709779,1.75580227625684,-1.87996878554579,-0.613712716943151,-0.457401849941481,-3.11197552622018,-3.31390567970842
"W5543",2.04651012027486,3.34764101248736,0.627470736750606,-0.518118141370134,-0.865925604471931,-3.58007141084144,-3.78350705647094
"W5552",-1.50637022516419,1.47615847563063,2.64542290995066,-0.578687307845287,-0.87425949817699,-2.25632168403778,-3.26507030717657
"W5579",0.874594086359256,1.05429735190777,0.15937460036152,-0.218341527248713,-0.474836081004482,-2.18857901328267,-2.34098477821514
"W6366",1.37234947001258,0.235772856861396,-1.1946294554485,-0.47692530257933,0.22250640005796,-0.789562781783615,-1.17303698594435
"W6462",-1.77745398854867,3.01682610333249,4.4030155810904,-0.805729366920908,-0.416005940618638,1.24861870810481,0.19955566539629
"W6714",-0.373627452843601,1.74249724218564,1.87453598427811,0.182709480580282,-0.0925843261238222,1.39501630048996,2.07876178571004
"W6720-1",-0.0989976641971652,2.79115710034524,2.22203968938378,-0.549067185430104,-0.557192739020774,-0.0275828279707113,-1.08028611406878
"W6728",-1.89577991757693,2.9125415016012,4.2864286922975,-0.907657049305486,-0.976964100962938,1.80313465956358,-0.337373754552295
"W6757",4.82643515714195,2.88901322360198,-2.11332949724441,-0.475861855052378,-0.478308658427804,-4.38738773213108,-5.03543775853378
"W6786",1.48556853871604,3.15864067690648,1.75115158990157,-0.823495686105784,-0.93180086453963,-1.74122601825001,-2.99414778439278
"W7151",-0.55926152064037,2.09400192579569,1.8334409342715,-0.169464337646311,-0.569298548252826,-0.341860732343136,-0.321456168133164
"W822Gse",-0.821879139912428,-3.59404981309094,-3.19864938191288,1.07533489305389,1.00815378054014,0.0440850746070845,3.36392082232039
"W822GSe",5.94964000179224,3.05452379011773,-2.70350577096323,0.218694743782276,0.083187963600274,-1.56621685708458,-0.553488634659249
"We01407",-6.79503184272354,-8.07120474957525,-1.44680020265375,1.26620588274786,1.92108752688764,4.7942367329554,6.89301842907389
"We02404",-6.62792496729732,-6.42274296940309,0.347799770869717,1.3439455303196,2.13617529830013,6.1642008328134,5.05481061490391
"We02406",-3.84142810612185,-3.5900994453534,0.00468534928205457,0.943333400771071,1.55145237278819,3.48329139432439,4.57677806511261
"We02412",-4.9425997948938,-9.065890659129,-3.08307490949341,0.881882373544787,1.36436818909045,3.985106334873,4.57208658361982
"We03418a",-8.81350230118201,-10.5127138997153,-1.93325280091307,1.52532953950119,2.03094317196082,8.36308321505072,8.37511031536196
"We05401",-11.540544240047,-10.5219270318653,0.472311792394146,1.61178247531838,2.0593692659576,6.5186717908666,4.62389002668162
"We05407",-5.17520726210595,-9.55656973234688,-3.62834695022993,2.11473051711114,1.93581794309925,5.84420400538928,10.0314790080878
"We05408",-9.08554740185003,-7.32941548114742,0.769507424611095,2.23429517093086,1.92913807719573,6.9427908594943,11.1043648390727
"We05410",-6.90279001948314,-9.83857761975404,-2.04160717132578,2.19692121531393,2.55241078169938,3.79530003868937,1.53769497202782
"We05411",-3.66422414838439,-3.93845270470759,-0.39405046436504,1.0601994459819,1.20591108205644,4.7462517052968,7.02828297678678
"We06409b",-3.11468807793552,-2.37514117478081,-0.120100411747007,0.538485531437391,0.703619226928886,2.35838719929231,2.88368280661592
"We06410",-7.22227479642275,-8.43773300194418,-1.58832946137248,1.58742805778512,1.81618805210291,4.82596775841653,4.89849731702059
"We08408",-1.54292749223002,-0.601786606908976,0.627985269325808,-0.361044922705096,0.218708854744627,2.99737868816801,2.52827677786577
"We08414a",-3.98458965451008,-0.667958323244228,2.4643353872025,-0.375579634587875,-0.157334579356287,2.38048470648295,1.65895569979777
"We08417a",-3.35492234121881,0.146537406327771,2.92279064699095,-0.0850300669801953,-0.242407507957253,-1.07802093792014,-0.604325420147116
"We09402",-6.91638376061276,-7.02623108061565,-0.36388411055683,1.04015153253415,1.1659297862093,4.97466080822657,5.56692838307083
"We09413",-8.41710738459137,-5.46159745549491,2.0713183033867,0.754168527782864,1.19357917150718,6.52848862531315,7.85108567467014
"We09425",-2.08958896918571,-0.254904901385498,2.00144801939852,-0.518489337993074,-0.165310273656227,1.93794523186926,0.888269920328502
"We10401",-6.39952531652262,-3.94529002412348,1.80287282991998,1.19372853222928,0.877917958607472,1.63247983647116,5.01864182097559
"Wh10802R",-1.75348813720558,-0.502231695424012,0.604703669226197,-0.0635276381318084,-0.0378882359034959,-1.52320832674923,-1.61165587662908
"Wh10804R",6.70227962653316,0.464371625693499,-5.71237210428531,0.568952354634009,0.957510996085657,0.150952634894494,2.31733261983974
"Wh1095407-2",-3.46876274142741,-7.26283809725527,-2.75551066557466,1.45087203288965,1.48990641664404,4.27543623476371,7.92780552039819
"Wisconsin_se_tester_sese",0.204513846702173,-2.20462747105017,-1.96098661688253,0.149851220645134,0.516100851447822,1.99202721937833,3.49179550987627
"Wu00801",-0.408278210893642,-2.32925158874032,-1.92316731479609,0.0732838105733846,0.400741543792513,-0.358521141925591,0.49448756342167
"Wu00802",-2.22649612759106,-0.826600442766668,0.664964856597969,-0.800210690193912,-1.12527391445121,0.325784899216015,-2.74769638953256
"Wu04401",-5.33721720403296,-3.5014373234887,1.44164663768448,0.896846794588086,1.11849505134263,2.67725159103635,4.31801380273801
"Wu04806",-4.02462858588712,-1.82449790602843,1.37007795796678,0.403679908159422,0.518692371133673,1.70333312822604,3.59471462778796
"Wu04819",-1.66407498438797,0.199760758942273,0.828615845806716,0.268420786258229,0.359009471428048,0.785852538687439,2.63856550922089
"Wu99811",-0.133750076392,0.196065731220597,0.418333526707156,-0.0403111621444905,-0.449994503197011,-3.92999236396211,-3.48663096300143
"Wu99823",-3.74355566906487,-1.98879729579713,1.01017987640113,-0.458589925457163,-0.11395001812254,1.05494286821024,0.500298547067464
"WVG3",1.80113723506717,3.21785711438691,1.41904854832456,-1.27308044952691,-1.13051603833742,-2.25483593335826,-4.43881633826571
